Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","73","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","103","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","95","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","176","Timor-Leste","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","90","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","88","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","188","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","177","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","693","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","80","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","114","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","474","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","48","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","285","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","70","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","166","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","217","Togo","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","129","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","121","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","104","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","86","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","220","Trinité-et-Tobago","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","222","Tunisie","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","2582","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","222","Tunisie","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","136","S","Données standardisées"
